Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,categoria
28.8,6,147.6,353.2699952833367,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,5106,66,2962,510.6,972.6865659376384,510.6,0.0037551879882812,10,946119.1555555558,BENIGN,Normal
20.0,6,64.0,13846.700340034991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.22193717956543e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
8.0,17,64.0,3208.1015136797178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0003117108345031,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
32.0,6,64.0,255750.24390243905,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0058594942092895,10,0.0,MITM-ARPSPOOFING,Spoofing
23.6,6,137.7,42.09639717490819,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1170,60,214,117.0,46.29134788369084,117.0,0.0237552165985107,10,2142.8888888888887,DICTIONARYBRUTEFORCE,BruteForce
21.2,6,93.6,146.52027345674054,0.1,0.0,0.0,0.3,0.6,0.0,0.0,6,0,1,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,845,60,209,84.5,47.66608391252166,84.5,0.0069128990173339,10,2272.055555555556,VULNERABILITYSCAN,Outros
20.0,6,64.0,40650.35859662725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.490997314453125e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
7.92,17,63.36,11271.374825325163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,8.872032165527344e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
18.4,6,104.9,21.85381306809153,0.1,0.1,0.0,0.1,0.4,0.0,0.0,4,1,1,0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1382,60,230,138.2,81.53772133190871,138.2,0.0460860013961792,10,6648.400000000001,RECON-HOSTDISCOVERY,Recon
19.8,6,63.36,29753.167340568914,0.0,0.0,0.0,0.99,0.99,0.0,0.0,99,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.3621788024902346e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS-UDP/ICMP
27.2,6,128.9,29.35806119249205,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1114,66,241,111.4,66.92649367444523,111.4,0.0340624809265136,10,4479.155555555556,DNS_SPOOFING,Spoofing
22.8,6,133.4,88.37276529397512,0.1,0.0,0.0,0.3,0.8,0.0,0.0,8,0,1,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1417,60,475,141.7,128.74440656674068,141.7,0.0113891124725341,10,16575.12222222222,DICTIONARYBRUTEFORCE,BruteForce
29.6,6,82.7,442.0454449643776,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,18663,66,4410,1866.3,1365.495274413077,1866.3,0.002316403388977,10,1864577.344444444,BENIGN,Normal
14.4,17,88.7,64.99078821573394,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,2188,60,414,218.8,138.49412342125646,218.8,0.0207029104232788,10,19180.62222222222,BENIGN,Normal
20.0,6,64.0,30349.522431259044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.2949447631835935e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
20.0,6,64.0,38732.14516575861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5818347930908205e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
8.0,17,64.0,72465.51485832757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.3799667358398438e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
20.0,6,64.0,23401.796574234224,0.0,0.96,0.0,0.0,0.04,0.0,0.0,4,96,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.273176193237304e-05,100,0.0,DOS-SYN_FLOOD,DoS-TCP
32.8,6,81.4,44.982845768497775,0.0,0.1,0.0,0.5,0.9,0.0,0.0,9,1,0,0,0.0,0.2,0.0,0.0,0.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,986,66,150,98.6,35.07515740045462,98.6,0.022607398033142,10,1230.2666666666669,DICTIONARYBRUTEFORCE,BruteForce
51.6,6,116.2,4032.209190540281,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5158,94,1500,515.8,679.1625235047449,515.8,0.0002593040466308,10,461261.7333333332,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,19526.55493482309,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.121231079101563e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS-UDP/ICMP
20.0,6,64.0,12782.835547970257,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.822990417480469e-05,100,0.0,DDOS-SYN_FLOOD,DDoS-TCP
16.0,6,51.2,118.66887728252688,0.1,0.2,0.0,0.0,0.2,0.0,0.0,2,2,1,0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.3,0.1,0.0,0.7,0.7,714,60,98,71.4,12.402508706798889,71.4,0.0085911035537719,10,153.8222222222222,RECON-PORTSCAN,Recon
8.0,17,64.0,38182.10286754665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8371810913085938e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
29.6,6,216.4,428.3573675395237,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,824,66,230,82.4,51.86135362676143,82.4,0.0023346185684204,10,2689.6000000000004,BENIGN,Normal
20.0,6,64.0,26638.9583994919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.753900527954101e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
8.0,17,64.0,33311.92121356524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.0040740966796875e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
24.8,6,89.1,234.63587643629936,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1052,66,214,105.2,49.16367222519761,105.2,0.004735517501831,10,2417.0666666666666,DICTIONARYBRUTEFORCE,BruteForce
20.0,6,64.0,23635.207934182352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17400,174,174,174.0,0.0,174.0,4.230976104736328e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
20.12,6,63.86,17998.98725485989,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2,0,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6267,60,321,62.67,26.10083593227684,62.67,5.555868148803711e-05,100,681.2536363636336,DOS-TCP_FLOOD,DoS-TCP
30.4,6,64.7,109.49412888775186,0.0,0.2,0.0,0.3,1.0,0.1,0.0,10,2,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1548,60,571,154.8,172.90061371268243,154.8,0.0091695070266723,10,29894.622222222228,DICTIONARYBRUTEFORCE,BruteForce
12.0,17,76.3,148.39634590754383,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.9,0.9,962,60,230,96.2,55.52536957703809,96.2,0.0080204963684082,10,3083.0666666666675,VULNERABILITYSCAN,Outros
27.2,6,70.0,81.34439309340351,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.2,0.0,0.0,0.0,1.0,1.0,9997,66,1514,999.7,668.8813297837914,999.7,0.0158977031707763,10,447402.2333333332,DICTIONARYBRUTEFORCE,BruteForce
29.6,6,116.5,219.7662075000131,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,15452,66,7306,1545.2,2242.2881567224536,1545.2,0.0048503875732421,10,5027856.177777778,BENIGN,Normal
20.0,6,64.0,11818.935978358882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.46099853515625e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
13.6,17,116.3,20.21464332463887,0.0,0.1,0.0,0.0,0.2,0.0,0.0,2,1,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.2,0.1,0.0,0.0,0.9,0.9,1680,60,348,168.0,119.565881421081,168.0,0.052400803565979,10,14296.0,RECON-HOSTDISCOVERY,Recon
0.0,47,64.0,13301.316081565345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,7.601976394653321e-05,100,0.0,MIRAI-GREETH_FLOOD,Mirai-Botnet
16.4,17,66.1,741.1740590210285,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,4980,43,1191,498.0,516.7941778137813,498.0,0.0017664909362792,10,267076.22222222225,MITM-ARPSPOOFING,Spoofing
0.0,47,64.0,1314.112051733537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.0007609796524047,100,0.0,MIRAI-GREIP_FLOOD,Mirai-Botnet
8.0,17,64.0,18291.77496729176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.466938018798829e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
0.24,47,65.92,2505.7076288906146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,1.0,58040,189,592,580.4,66.3935313874854,580.4,0.0003990983963012,100,4408.101010101008,MIRAI-GREETH_FLOOD,Mirai-Botnet
32.8,6,74.0,64.93675550312274,0.1,0.1,0.0,0.5,1.0,0.1,0.0,10,1,1,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4681,66,3693,468.1,1134.613732607808,468.1,0.0169492006301879,10,1287348.3222222223,BENIGN,Normal
8.24,17,64.0,28669.2002734108,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,7454,60,1514,74.54,145.4,74.54,3.48806381225586e-05,100,21141.16,DOS-UDP_FLOOD,DoS-UDP/ICMP
24.8,6,76.4,44.98545103923447,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1034,62,230,103.4,60.109529656748734,103.4,0.0228954076766967,10,3613.155555555556,BENIGN,Normal
29.6,6,200.7,205.75745534641177,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,5168,66,2962,516.8,970.5788421807312,516.8,0.0048602104187011,10,942023.2888888888,BENIGN,Normal
19.2,6,104.1,56.10628655205441,0.0,0.1,0.0,0.2,0.4,0.0,0.0,4,1,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1431,60,345,143.1,115.59070512420588,143.1,0.018348217010498,10,13361.211111111112,DNS_SPOOFING,Spoofing
11.2,17,89.0,60.57815156150028,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.8,0.8,1838,60,345,183.8,125.59440893429752,183.8,0.0211611032485961,10,15773.955555555556,VULNERABILITYSCAN,Outros
17.24,6,102.54,85.45386793342742,0.12,0.17,0.03,0.14,0.38,0.0,0.0,38,17,12,3,0.01,0.33,0.09,0.0,0.0,0.0,0.0,0.49,0.32,0.08,0.14,0.05,0.0,0.86,0.86,12839,60,443,128.39,102.19459502598582,128.39,0.0118380618095397,100,10443.735252525246,DOS-UDP_FLOOD,DoS-UDP/ICMP
8.0,17,64.0,14324.3195246064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,7.107019424438476e-05,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
8.24,17,64.0,8149.976682729675,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6155,60,215,61.55,15.5,61.55,0.0001227092742919,100,240.25,DOS-UDP_FLOOD,DoS-UDP/ICMP
20.0,6,107.0,83.33126046780535,0.1,0.1,0.0,0.1,0.4,0.0,0.0,4,1,1,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.1,0.0,1.0,1.0,2330,43,1500,233.0,448.8394912314299,233.0,0.0131841897964477,10,201456.88888888888,DNS_SPOOFING,Spoofing
8.32,6,111.61,112.87736765590024,0.0,0.07,0.05,0.07,0.26,0.0,0.0,26,7,0,5,0.01,0.12,0.09,0.0,0.0,0.0,0.0,0.31,0.14,0.0,0.21,0.07,0.0,0.79,0.79,23892,60,1239,238.92,248.4915574851872,238.92,0.0089930415153503,100,61748.05414141407,MIRAI-GREETH_FLOOD,Mirai-Botnet
27.2,6,86.0,88.27530470030875,0.1,0.3,0.0,0.1,0.5,0.0,0.0,5,3,1,0,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,896,66,211,89.6,44.80624956409541,89.6,0.0120466947555542,10,2007.6,VULNERABILITYSCAN,Outros
