Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,categoria
23.6,6,149.0,137.6915198151115,0.0,0.5,0.3,0.1,0.5,0.0,0.0,5,5,0,3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,859,60,230,85.9,55.79018233026708,85.9,0.0084696054458618,10,3112.544444444445,RECON-OSSCAN,Recon
8.0,17,64.0,6828.222576759027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.000146460533142,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
20.0,6,64.0,17415.31307091845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.742073059082031e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
20.0,6,64.0,3877.6188671221353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0002578902244567,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
8.0,17,65.69,14963.624687834465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.3999999999999997,60.14,6.682872772216797e-05,100,1.9599999999999995,DOS-UDP_FLOOD,DoS-UDP/ICMP
8.0,17,64.0,14673.607612650434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,6.81614875793457e-05,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
8.0,17,64.0,2492.2777077935966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0004012393951416,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
32.0,6,194.1,213.05158786598128,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5083,66,1500,508.3,600.6727802130615,508.3,0.0048391819000244,10,360807.7888888889,MITM-ARPSPOOFING,Spoofing
7.92,17,64.0,5315.166261151662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,54491,60,554,544.91,64.19652512701782,544.91,0.0001881504058837,100,4121.19383838383,MIRAI-UDPPLAIN,Mirai-Botnet
32.0,6,80.9,427.9203395364022,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24015,112,7306,2401.5,2263.6790727584253,2401.5,0.0023371934890747,10,5124242.944444444,BENIGN,Outros
32.0,6,63.6,674.9873670319766,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13782,66,2962,1378.2,806.4431921854275,1378.2,0.0024168014526367,10,650350.6222222224,BENIGN,Outros
19.8,6,63.36,6762.715854307412,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001478791236877,100,0.0,DOS-SYN_FLOOD,DoS-TCP
0.08,47,65.91,3349.8690179541245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,1.0,57436,214,578,574.36,36.4,574.36,0.0002991890907287,100,1324.96,MIRAI-GREIP_FLOOD,Mirai-Botnet
29.6,6,145.3,196.82327545753168,0.0,0.0,0.0,0.6,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,4543,66,1514,454.3,564.9627421343819,454.3,0.0051228046417236,10,319182.9,BENIGN,Outros
8.24,17,63.94,13620.523478599727,0.0,0.01,0.0,0.0,0.01,0.0,0.0,1,1,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.01,0.0,0.0,0.99,0.99,17970,60,182,179.7,16.21166807636346,179.7,7.341861724853516e-05,100,262.8181818181821,DOS-UDP_FLOOD,DoS-UDP/ICMP
28.4,6,109.2,108.19682449600803,0.0,0.1,0.0,0.6,0.9,0.0,0.0,9,1,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,4341,60,2922,434.1,888.2721617462372,434.1,0.0101829051971435,10,789027.4333333333,RECON-HOSTDISCOVERY,Recon
20.0,6,64.0,33343.699817155575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.999067306518555e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
8.4,17,68.84,2441.58662521975,0.01,0.0,0.0,0.01,0.02,0.0,0.0,2,0,1,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.97,0.0,0.01,0.0,0.0,0.99,0.99,53629,60,554,536.29,88.07805250647486,536.29,0.0004103398323059,100,7757.743333333344,MIRAI-UDPPLAIN,Mirai-Botnet
20.12,6,64.0,24912.71085768591,0.01,0.0,0.0,0.01,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6037,60,97,60.37,3.6999999999999993,60.37,4.4789314270019535e-05,100,13.689999999999994,DDOS-TCP_FLOOD,DDoS-TCP
0.4,47,65.75,2060.1921527791424,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1.0,1.0,56924,66,578,569.24,62.51999599320122,569.24,0.0004877400398254,100,3908.749898989896,MIRAI-GREIP_FLOOD,Mirai-Botnet
30.4,6,48.5,6657.625396825397,0.0,0.2,0.0,0.0,0.8,0.0,0.0,8,2,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,648,60,66,64.8,2.529822128134703,64.8,0.0001502990722656,10,6.399999999999999,RECON-HOSTDISCOVERY,Recon
20.0,6,64.0,9710.610515592803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001029801368713,100,0.0,DDOS-SYN_FLOOD,DDoS-TCP
20.0,6,64.0,14249.376592491932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.01904296875e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
9.2,17,84.4,194.97417732345983,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.9,0.1,0.0,0.0,0.0,1.0,1.0,1980,60,344,198.0,70.8613670015851,198.0,0.006264591217041,10,5021.333333333333,RECON-OSSCAN,Recon
22.8,6,110.8,505.7643795972507,0.0,0.7,0.3,0.0,0.3,0.0,0.0,3,7,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0019773006439208,10,0.0,RECON-HOSTDISCOVERY,Recon
0.0,47,64.0,4329.380677126342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0002317810058593,100,0.0,MIRAI-GREETH_FLOOD,Mirai-Botnet
21.6,6,75.2,466.9625143340644,0.0,0.4,0.6,0.0,0.6,0.0,0.0,6,4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0038103818893432,10,0.0,RECON-HOSTDISCOVERY,Recon
8.0,17,64.0,6058.768977422104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001650500297546,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
20.2,6,64.0,16374.405621706032,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6014,60,74,60.14,1.4,60.14,6.10804557800293e-05,100,1.96,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
0.2,47,64.0,6280.214416195011,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57276,54,578,572.76,52.40000000000007,572.76,0.000160310268402,100,2745.7600000000075,MIRAI-GREIP_FLOOD,Mirai-Botnet
20.0,6,64.0,15612.52186860227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.405115127563476e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
8.36,17,64.0,3701.5205669252414,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,6018,60,78,60.18,1.8000000000000005,60.18,0.0002705192565917,100,3.2400000000000007,DOS-UDP_FLOOD,DoS-UDP/ICMP
16.0,6,90.5,273.5225375626043,0.0,0.3,0.3,0.0,0.4,0.0,0.0,4,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.1,0.1,0.0,0.9,0.9,804,60,214,80.4,49.50241296026779,80.4,0.0038641929626464,10,2450.4888888888886,RECON-HOSTDISCOVERY,Recon
7.92,17,63.36,29770.06175030165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,3.371000289916992e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
8.24,17,64.0,6819.452077066905,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,0.0,1.0,1.0,7869,60,1929,78.69,186.9,78.69,0.0001466488838195,100,34931.60999999999,DOS-UDP_FLOOD,DoS-UDP/ICMP
0.0,47,64.0,9653.395935464569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.000103600025177,100,0.0,MIRAI-GREETH_FLOOD,Mirai-Botnet
32.0,6,57.0,5956.126100539619,0.0,0.0,0.0,0.8,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15000,1500,1500,1500.0,0.0,1500.0,0.0002042055130004,10,0.0,MITM-ARPSPOOFING,Spoofing
13.6,6,99.6,105.8066859731794,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.4,0.3,0.0,0.1,0.2,0.0,0.9,0.9,991,60,214,99.1,47.57088278441855,99.1,0.0111640930175781,10,2262.988888888889,RECON-OSSCAN,Recon
20.0,6,64.0,23724.780813394424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.215002059936523e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
20.12,6,64.0,23579.401843939733,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6017,60,77,60.17,1.7000000000000033,60.17,4.2409896850585936e-05,100,2.8900000000000112,DDOS-SYN_FLOOD,DDoS-TCP
20.0,6,64.0,13022.553402881273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.678985595703125e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
0.0,47,64.0,13838.93361488716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,7.226943969726563e-05,100,0.0,MIRAI-GREIP_FLOOD,Mirai-Botnet
29.6,6,63.6,82.93465365328946,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,11050,66,1514,1105.0,659.6896576758229,1105.0,0.0143696784973144,10,435190.4444444445,BENIGN,Outros
20.0,6,64.0,30010.76130509445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.332138061523437e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
32.0,6,64.0,1827.1057675553232,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35953,607,8754,3595.3,2675.7440522840243,3595.3,0.0005479097366333,10,7159606.233333332,BENIGN,Outros
20.0,6,64.0,14998.941496209412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.667137145996093e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
28.8,6,112.3,47.90101630960498,0.0,0.1,0.0,0.4,0.8,0.0,0.0,8,1,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,9000,60,3134,900.0,1286.8044831200184,900.0,0.022052788734436,10,1655865.7777777778,RECON-HOSTDISCOVERY,Recon
20.12,6,64.0,9852.259701212064,0.0,0.94,0.05,0.0,0.01,0.0,0.0,1,94,0,5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6006,60,66,60.06,0.5999999999999998,60.06,0.0001014995574951,100,0.3599999999999997,DOS-SYN_FLOOD,DoS-TCP
20.12,6,64.0,9890.127095663656,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.99,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6070,60,130,60.7,6.999999999999997,60.7,0.0001028490066528,100,48.99999999999996,DDOS-SYN_FLOOD,DDoS-TCP
20.0,6,64.0,29359.54080918381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.406047821044922e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
28.8,6,114.1,609.0529433973223,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,1.0,1.0,11094,66,2962,1109.4,947.0600356424673,1109.4,0.0016738891601562,10,896922.7111111112,BENIGN,Outros
20.4,6,102.2,28884.401900695542,0.0,0.9,0.1,0.0,0.2,0.0,0.0,20,90,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.463029861450195e-05,100,0.0,DOS-SYN_FLOOD,DoS-TCP
18.8,6,69.2,100.50353557984228,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6071,60,2617,607.1,929.356581488266,607.1,0.0099683046340942,10,863703.6555555557,BENIGN,Outros
28.8,6,57.2,101.64880145991415,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,20053,60,5858,2005.3,1921.524513389188,2005.3,0.0098536014556884,10,3692256.4555555554,BENIGN,Outros
44.0,6,64.0,310689.1851851852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,780,78,78,78.0,0.0,78.0,3.314018249511719e-06,10,0.0,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,33146.07238817765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.016948699951172e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
20.0,6,64.0,19936.800076052856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.015850067138672e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
29.6,6,114.1,803.7220710535393,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,10880,60,2962,1088.0,1184.4848856969195,1088.0,0.0012797117233276,10,1403004.4444444445,BENIGN,Outros
24.8,6,75.4,164.0367159054022,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,7512,66,2866,751.2,1081.8151207833785,751.2,0.0063958883285522,10,1170323.9555555556,RECON-OSSCAN,Recon
0.32,47,64.4,642.4546913867683,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.98,0.98,57610,60,592,576.1,90.86803618434816,576.1,0.0015576100349426,100,8257.00000000001,MIRAI-GREETH_FLOOD,Mirai-Botnet
