Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,categoria
20.0,6,64.0,102776.37833864248,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.0290145874023437e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS-UDP/ICMP
20.0,6,63.68,61194.98103297345,0.0,0.0,0.0,0.0,0.02,0.0,0.0,2,0,0,0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8308,60,1214,83.08,162.37390943327833,83.08,1.6341209411621095e-05,100,26365.28646464647,DOS-TCP_FLOOD,DoS-TCP
32.0,6,78.7,704.8776552836785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12132,66,1500,1213.2,604.6274886241939,1213.2,0.0014188051223754,10,365574.3999999998,MITM-ARPSPOOFING,Spoofing
22.4,6,117.0,72.96129365574994,0.3,0.0,0.0,0.1,0.6,0.0,0.0,6,0,3,0,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1105,60,214,110.5,71.48776119029047,110.5,0.0138155937194824,10,5110.5,VULNERABILITYSCAN,Outros
5.28,17,128.94,13559.3185271393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.34,0.0,1.0,1.0,6340,60,70,63.4,4.760952285695229,63.4,7.375955581665039e-05,100,22.666666666666625,DOS-UDP_FLOOD,DoS-UDP/ICMP
32.0,6,96.1,411.7108220858896,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18304,66,4410,1830.4,1461.5891047456228,1830.4,0.0024722099304199,10,2136242.711111111,RECON-PORTSCAN,Recon
8.0,17,64.0,12200.901765715447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.196115493774414e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
8.0,17,64.0,16534.48969133126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.116079330444337e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
26.0,6,66.32,246.5537876240616,0.2,0.27,0.04,0.28,0.93,0.0,0.0,93,27,20,4,0.75,0.08,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,61396,60,2882,613.96,991.5251278671254,613.96,0.0041202497482299,100,983122.0791919194,DOS-HTTP_FLOOD,DoS-TCP
20.16,6,62.93,10128.47794064379,0.01,0.0,0.0,0.01,0.03,0.0,0.0,3,0,1,0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6025,60,73,60.25,1.5398740601789878,60.25,9.873151779174804e-05,100,2.371212121212121,DDOS-TCP_FLOOD,DDoS-TCP
20.8,6,175.0,467.48297500027866,0.0,0.2,0.8,0.0,0.8,0.0,0.0,8,2,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0023519039154052,10,0.0,RECON-HOSTDISCOVERY,Recon
8.0,17,64.0,7797.843385141668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001296305656433,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
20.0,6,62.2,120.02346497566224,0.2,0.0,0.0,0.1,0.5,0.0,0.0,5,0,2,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,999,60,339,99.9,88.99494367659322,99.9,0.0083317041397094,10,7920.099999999999,VULNERABILITYSCAN,Outros
32.0,6,64.0,2414.821808970004,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14177,551,1514,1417.7,304.5273386742149,1417.7,0.0004341125488281,10,92736.89999999997,BENIGN,Normal
29.6,6,64.0,1235.180964160556,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.0,0.0,1.0,1.0,13970,344,1514,1397.0,369.9864862397004,1397.0,0.0009244918823242,10,136890.0,BENIGN,Normal
8.0,17,64.0,52712.127686313936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.898050308227539e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
20.0,6,64.0,28645.704138778856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.50499153137207e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
8.0,17,63.83,22065.993265993267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6002,60,62,60.02,0.1999999999999998,60.02,4.5318603515625e-05,100,0.0399999999999999,DOS-UDP_FLOOD,DoS-UDP/ICMP
19.8,6,64.54,13368.72569643654,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.01,0.0,1.0,1.0,6038,60,98,60.38,3.799999999999992,60.38,7.480144500732422e-05,100,14.439999999999944,DDOS-SYN_FLOOD,DDoS-TCP
23.6,6,69.6,671.2819692071316,0.0,0.9,0.1,0.0,0.1,0.0,0.0,1,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.001489782333374,10,0.0,RECON-HOSTDISCOVERY,Recon
20.0,6,64.0,32383.446571958,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.088951110839844e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS-UDP/ICMP
0.2,47,69.73,9798.173195972622,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,1.0,1.0,56329,70,578,563.29,84.17841742154562,563.29,0.0001020693778991,100,7086.005959595976,MIRAI-GREIP_FLOOD,Mirai-Botnet
22.44,6,63.81,20995.665014766982,0.0,0.99,0.0,0.0,0.62,0.0,0.0,62,99,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.762887954711914e-05,100,0.0,DOS-SYN_FLOOD,DoS-TCP
20.0,6,64.0,50375.97886139803,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.986026763916016e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
47.2,6,87.6,10559.677744209466,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9188,78,2858,918.8,1165.2155546888691,918.8,9.961128234863282e-05,10,1357727.288888889,VULNERABILITYSCAN,Outros
9.6,17,57.6,228.6658852391986,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.8,0.0,0.1,0.0,0.0,0.9,0.9,826,60,156,82.6,29.07538095670937,82.6,0.0081455945968627,10,845.377777777778,BENIGN,Normal
19.64,6,64.0,16126.356261294168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.201982498168945e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
20.0,6,64.0,38911.81000092773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5708675384521484e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
0.0,47,64.0,1651.476338035933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,59200,592,592,592.0,0.0,592.0,0.0006064891815185,100,0.0,MIRAI-GREETH_FLOOD,Mirai-Botnet
0.24,47,87.56,2130.970501864591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.0,1.0,1.0,51554,70,578,515.54,163.7432345737891,515.54,0.0004692697525024,100,26811.846868686924,MIRAI-GREIP_FLOOD,Mirai-Botnet
32.0,6,113.7,1047.0054917623563,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10796,66,2962,1079.6,1192.0987282007216,1079.6,0.0023011922836303,10,1421099.3777777776,BENIGN,Normal
8.0,17,64.0,20631.10673880964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.848003387451172e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
8.0,17,64.0,11859.707063281116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,8.43191146850586e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
0.0,1,64.0,18680.372333318486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.354166030883789e-05,100,0.0,DDOS-ICMP_FLOOD,DDoS-UDP/ICMP
17.6,17,78.7,101.49703322976256,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,635,60,77,63.5,5.522680508593631,63.5,0.0103029012680053,10,30.5,VULNERABILITYSCAN,Outros
24.8,6,95.7,104.69767430250292,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,5248,46,1500,524.8,677.1101666477751,524.8,0.0116641044616699,10,458478.1777777778,DNS_SPOOFING,Spoofing
0.0,47,64.0,5742.475355969332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,57800,578,578,578.0,0.0,578.0,0.0001751899719238,100,0.0,MIRAI-GREIP_FLOOD,Mirai-Botnet
32.0,6,64.0,499321.90476190473,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,2.1219253540039063e-06,10,0.0,MITM-ARPSPOOFING,Spoofing
8.0,17,64.0,9618.198495688865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001039695739746,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
8.28,17,67.68,4729.226848876411,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1,0,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.98,0.0,0.0,0.01,0.0,1.0,1.0,6056,60,98,60.56,4.18829537900781,60.56,0.0002114510536193,100,17.541818181818172,DOS-UDP_FLOOD,DoS-UDP/ICMP
20.12,6,65.74,29770.06175030165,0.0,0.99,0.0,0.01,0.01,0.0,0.0,1,99,0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6092,60,152,60.92,9.200000000000008,60.92,3.3600330352783205e-05,100,84.64000000000016,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
24.8,6,134.4,52.11804614983163,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.1,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1316,66,230,131.6,73.68280366242558,131.6,0.0191987037658691,10,5429.155555555557,BENIGN,Normal
8.0,17,64.0,26460.816352280614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.779172897338867e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
0.0,47,63.36,6197.25768321513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58668,60,592,586.68,53.199999999999946,586.68,0.0001624417304992,100,2830.2399999999943,MIRAI-GREETH_FLOOD,Mirai-Botnet
20.0,6,64.0,43781.87891440501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.2840499877929687e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
23.28,6,62.08,125165.74156968069,0.0,0.97,0.0,0.0,0.97,0.0,0.0,97,97,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0,0.0,0.97,0.97,6000,60,60,60.0,0.0,60.0,7.989406585693359e-06,100,0.0,DDOS-SYN_FLOOD,DDoS-TCP
23.6,6,111.5,1955.477644645438,0.0,0.6,0.3,0.1,0.4,0.0,0.0,4,6,0,3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,696,60,156,69.6,30.35786553761644,69.6,0.0005182027816772,10,921.6,RECON-OSSCAN,Recon
