Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,categoria
20.0,6,64.0,32937.83571540757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.036022186279297e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
8.0,17,64.0,46790.53993752789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.1390914916992187e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
0.0,47,63.36,14294.053096138772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58668,60,592,586.68,53.199999999999896,586.68,6.997108459472657e-05,100,2830.239999999989,MIRAI-GREETH_FLOOD,Mirai-Botnet
10.4,17,65.3,972.4794806399258,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,11970,134,1500,1197.0,379.17717934144366,1197.0,0.0010284900665283,10,143775.33333333334,MITM-ARPSPOOFING,Spoofing
8.0,17,64.0,13881.069631983057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.20691680908203e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
24.0,6,75.2,25.54133785744777,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1240,60,230,124.0,67.24416538092935,124.0,0.0404937982559204,10,4521.777777777777,BENIGN,Outros
32.0,6,213.9,233.98924419253345,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0060050964355468,10,0.0,BENIGN,Outros
20.0,6,64.0,36229.62771011488,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.761125564575196e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
20.0,6,64.0,37553.08443011908,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,100,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6628971099853515e-05,100,0.0,DDOS-RSTFINFLOOD,DDoS-UDP/ICMP
24.4,6,126.4,730.5113557196601,0.0,0.5,0.2,0.1,0.5,0.0,0.0,5,5,0,2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1402,60,856,140.2,251.513551656102,140.2,0.0018753051757812,10,63259.06666666668,RECON-HOSTDISCOVERY,Recon
20.12,6,64.0,26075.87193036991,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6143,60,203,61.43,14.300000000000017,61.43,3.834962844848633e-05,100,204.49000000000044,DOS-TCP_FLOOD,DoS-TCP
20.0,6,64.0,14686.452606883997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.80994987487793e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
8.0,17,64.0,34940.8863712096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.8619766235351564e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
20.0,6,64.0,41306.91353161316,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.420902252197265e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
8.0,17,64.0,23256.467978929857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.29987907409668e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
7.92,17,65.91,12282.002928257689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,1.0,1.0,6010,60,70,60.1,1.0000000000000002,60.1,8.142948150634766e-05,100,1.0000000000000009,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
19.6,6,87.9,145.7914714347288,0.1,0.1,0.3,0.1,0.2,0.0,0.0,2,1,1,3,0.1,0.5,0.3,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,731,54,94,73.1,18.03977087807197,73.1,0.0098472118377685,10,325.43333333333334,DNS_SPOOFING,Spoofing
25.2,6,93.3,44.29735586976634,0.0,0.0,0.1,0.4,0.8,0.0,0.0,8,0,0,1,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1056,60,230,105.6,57.28719073424898,105.6,0.0237987995147705,10,3281.8222222222225,RECON-HOSTDISCOVERY,Recon
15.2,17,57.6,27.06046226552041,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,1.0,1.0,1657,60,583,165.7,171.69226346383036,165.7,0.0381824016571044,10,29478.233333333337,BENIGN,Outros
25.6,6,50.4,40.45338456671528,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,5329,60,1514,532.9,679.1397254370169,532.9,0.0247658014297485,10,461230.76666666666,BENIGN,Outros
27.2,6,70.4,463.8434061376832,0.0,0.0,0.0,0.0,0.8,0.0,0.0,8,0,0,0,0.1,0.7,0.1,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,10810,60,1514,1081.0,697.2257724566539,1081.0,0.0021694898605346,10,486123.77777777775,RECON-OSSCAN,Recon
32.0,6,113.7,631.3109967187453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15080,66,7306,1508.0,2158.572573613302,1508.0,0.0016420125961303,10,4659435.555555556,BENIGN,Outros
7.76,17,67.18,2897.459207781262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.01,0.02,0.0,0.99,0.99,15914,60,162,159.14,16.365163789543484,159.14,0.0003451299667358,100,267.81858585858527,DOS-UDP_FLOOD,DoS-UDP/ICMP
26.4,6,72.0,105.48311487118612,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.1,0.7,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,5166,60,1500,516.6,680.4363305997116,516.6,0.0113205909729003,10,462993.6,DNS_SPOOFING,Spoofing
20.0,6,63.6,94.72744683542015,0.0,0.1,0.2,0.2,0.3,0.0,0.0,3,1,0,2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1835,60,364,183.5,125.13215236523168,183.5,0.0190577983856201,10,15658.055555555557,BENIGN,Outros
20.0,6,64.0,17024.41043958274,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,5.8739185333251954e-05,100,0.0,DOS-SYN_FLOOD,DoS-TCP
7.76,17,69.73,10322.15386129842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.03,0.0,1.0,1.0,6030,60,70,60.3,1.71446607997765,60.3,9.688854217529295e-05,100,2.939393939393929,DOS-UDP_FLOOD,DoS-UDP/ICMP
8.0,17,64.0,53166.4849790848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.881837844848633e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
0.72,47,63.83,6907.956585470297,0.01,0.01,0.0,0.0,0.02,0.0,0.0,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58156,66,592,581.56,73.45036391738276,581.56,0.0001454806327819,100,5394.955959595964,MIRAI-GREETH_FLOOD,Mirai-Botnet
20.0,6,64.0,13800.684390629112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,7.262945175170898e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
8.0,17,64.0,31317.13581721795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,8069,60,784,80.69,118.32780140718648,80.69,3.194093704223633e-05,100,14001.468585858564,DOS-UDP_FLOOD,DoS-UDP/ICMP
0.0,47,63.36,2187.6096594168885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.99,58668,60,592,586.68,53.19999999999989,586.68,0.000458390712738,100,2830.2399999999884,MIRAI-GREETH_FLOOD,Mirai-Botnet
13.2,0,112.5,18.523557749210795,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.6,0.6,1095,60,230,109.5,70.9917835621372,109.5,0.0562076091766357,10,5039.833333333333,RECON-HOSTDISCOVERY,Recon
8.0,17,64.0,23271.952505132333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.2979717254638674e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
21.6,6,98.4,259.9700008677435,0.1,0.3,0.2,0.0,0.4,0.0,0.0,4,3,1,2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,636,60,74,63.6,5.146735750831676,63.6,0.0051023960113525,10,26.488888888888887,RECON-PORTSCAN,Recon
17.6,17,68.5,105.57657648586876,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,4987,60,1514,498.7,700.6479620085015,498.7,0.0096290111541748,10,490907.56666666665,RECON-OSSCAN,Recon
20.4,6,138.2,1065.3012293000102,0.0,0.1,0.9,0.0,0.9,0.0,0.0,9,1,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0009387969970703,10,0.0,RECON-HOSTDISCOVERY,Recon
20.0,6,64.0,20950.56943056943,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,4.774093627929688e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS-UDP/ICMP
20.0,6,64.0,50051.36038186157,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.9979476928710937e-05,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
0.32,47,64.52,1465.2436830356362,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1,0,1,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.98,0.98,56252,60,578,562.52,88.467819864147,562.52,0.000683569908142,100,7826.555151515163,MIRAI-GREIP_FLOOD,Mirai-Botnet
20.0,6,64.0,25913.159520573336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.859043121337891e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
24.4,6,69.7,80.29542900572211,0.0,0.1,0.0,0.1,0.9,0.0,0.0,9,1,0,0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,619,54,101,61.9,15.38000144487784,61.9,0.0132861137390136,10,236.54444444444445,DNS_SPOOFING,Spoofing
20.0,6,64.0,38699.98154641077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.5851726531982424e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
20.0,6,64.0,31317.13581721795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.193140029907227e-05,100,0.0,DDOS-SYN_FLOOD,DDoS-TCP
20.0,6,64.0,10120.413087539811,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,9.881973266601564e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS-UDP/ICMP
8.0,17,64.0,7448.859842295944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0001353001594543,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
8.0,17,64.0,10755.177188573773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,9.300947189331056e-05,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
20.0,6,64.0,14579.248496645696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,6.859064102172852e-05,100,0.0,DOS-TCP_FLOOD,DoS-TCP
32.0,6,64.0,310689.1851851852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,3.409385681152344e-06,10,0.0,MITM-ARPSPOOFING,Spoofing
8.0,17,64.0,33874.204490389275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.953052520751953e-05,100,0.0,DDOS-UDP_FLOOD,DDoS-UDP/ICMP
20.0,6,64.0,53966.85537828101,0.0,0.0,0.0,1.0,1.0,0.0,0.0,100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,1.852989196777344e-05,100,0.0,DDOS-PSHACK_FLOOD,DDoS-UDP/ICMP
21.08,6,65.73,20885.887859774924,0.01,0.91,0.0,0.0,0.09,0.0,0.0,9,91,1,0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27174,60,4290,271.74,760.2947676640786,271.74,4.787921905517578e-05,100,578048.1337373753,DOS-SYN_FLOOD,DoS-TCP
20.0,6,64.0,104335.92039800996,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,9.584426879882811e-06,10,0.0,RECON-PORTSCAN,Recon
8.0,17,64.0,39199.10280373832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.591133117675781e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
19.8,6,63.36,6653.823212132749,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0,99,0,0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.01,0.0,0.0,0.99,0.99,6000,60,60,60.0,0.0,60.0,0.0001502895355224,100,0.0,DDOS-SYNONYMOUSIP_FLOOD,DDoS-TCP
20.0,6,64.0,5893.028353050271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,0.0001696920394897,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
12.8,17,60.6,1396.1002562993044,0.0,0.0,0.1,0.1,0.2,0.0,0.0,2,0,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,8707,66,1202,870.7,533.6569955401025,870.7,0.0007469892501831,10,284789.7888888889,MITM-ARPSPOOFING,Spoofing
20.0,6,64.0,27383.325716524123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.6518573760986325e-05,100,0.0,DOS-SYN_FLOOD,DoS-TCP
8.0,17,64.0,2468.8932578317226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,55400,554,554,554.0,0.0,554.0,0.0004065895080566,100,0.0,MIRAI-UDPPLAIN,Mirai-Botnet
20.0,6,64.0,43067.09107711264,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.322912216186524e-05,100,0.0,DDOS-SYN_FLOOD,DDoS-TCP
23.2,6,91.8,24.176432511198225,0.0,0.0,0.0,0.4,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.1,0.1,0.0,0.9,0.9,915,54,156,91.5,34.73790756827795,91.5,0.0479863882064819,10,1206.7222222222222,DNS_SPOOFING,Spoofing
8.0,17,102.2,60.370805907677074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,876,50,230,87.6,71.03551537396237,87.6,0.0192917823791503,10,5046.044444444444,DNS_SPOOFING,Spoofing
20.0,6,64.0,29850.57291295993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,100,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,3.3500194549560545e-05,100,0.0,DOS-SYN_FLOOD,DoS-TCP
21.6,6,113.5,302.8181562208954,0.0,0.4,0.6,0.0,0.6,0.0,0.0,6,4,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,600,60,60,60.0,0.0,60.0,0.0033024072647094,10,0.0,RECON-HOSTDISCOVERY,Recon
20.0,6,64.0,38123.10489002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.6230812072753905e-05,100,0.0,DDOS-TCP_FLOOD,DDoS-TCP
33.6,6,111.2,85.6693736825765,0.1,0.2,0.0,0.3,0.9,0.0,0.0,9,2,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1374,66,441,137.4,125.88460324175206,137.4,0.0120488882064819,10,15846.933333333332,VULNERABILITYSCAN,Outros
8.0,17,64.0,36481.72566756545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6000,60,60,60.0,0.0,60.0,2.741098403930664e-05,100,0.0,DOS-UDP_FLOOD,DoS-UDP/ICMP
