Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label,categoria
27.2,6,130.4,227.9153829016079,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1077,60,345,107.7,88.22074585946324,107.7,0.0051639080047607,10,7782.900000000001,BENIGN,Normal
24.0,6,61.9,103.88317581089382,0.0,0.0,0.0,0.5,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,5031,60,1494,503.1,562.5393714616289,503.1,0.0098816156387329,10,316450.5444444445,BENIGN,Normal
28.4,6,69.4,117.251362102656,0.0,0.0,0.0,0.2,0.9,0.0,0.0,9,0,0,0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,11038,66,2962,1103.8,950.117045421247,1103.8,0.0110141038894653,10,902722.4,BENIGN,Normal
32.0,6,97.4,516.7180801261519,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,66,2962,1514.0,965.3333333333334,1514.0,0.0022716045379638,10,931868.4444444444,BENIGN,Normal
26.0,6,67.1,76.93076916022413,0.0,0.0,0.0,0.5,0.9,0.0,0.0,9,0,0,0,0.2,0.2,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1052,60,262,105.2,63.84495107506762,105.2,0.013382601737976,10,4076.1777777777775,BENIGN,Normal
32.0,6,64.0,2792.4793608521973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,25276,1514,7306,2527.6,1812.411726586061,2527.6,0.000368595123291,10,3284836.266666666,BENIGN,Normal
29.6,6,80.9,57.072116019175056,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.0,0.0,1.0,1.0,12148,66,1474,1214.8,536.4941337568898,1214.8,0.0195617914199829,10,287825.95555555564,BENIGN,Normal
28.0,6,115.2,153.71183136168403,0.2,0.1,0.0,0.3,0.8,0.0,0.0,8,1,2,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,4201,66,3495,420.1,1080.481214809196,420.1,0.0092087984085083,10,1167439.6555555558,BENIGN,Normal
29.6,6,81.0,47.810976805263614,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3272,66,1514,327.2,488.92735202231785,327.2,0.0253136157989501,10,239049.9555555556,BENIGN,Normal
22.0,6,89.0,92.27884054782466,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,13885,60,4410,1388.5,1576.65392877166,1388.5,0.0109364986419677,10,2485837.611111111,BENIGN,Normal
32.0,6,148.0,799.5394498560781,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18126,66,4410,1812.6,2235.6537298964704,1812.6,0.0013383150100708,10,4998147.600000001,BENIGN,Normal
29.6,6,132.7,35.86671615014016,0.0,0.0,0.0,0.3,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2575,66,1514,257.5,445.44690418100834,257.5,0.0312533140182495,10,198422.94444444444,BENIGN,Normal
29.6,6,147.1,152.4065333115314,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,3666,66,1514,366.6,605.3744846511676,366.6,0.0065613985061645,10,366478.2666666667,BENIGN,Normal
29.6,6,182.5,78.19533621184665,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,914,66,230,91.4,56.31696014523512,91.4,0.0131772994995117,10,3171.6000000000004,BENIGN,Normal
32.0,6,231.0,451000.4301075269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,2.312660217285156e-06,10,0.0,BENIGN,Normal
29.6,6,104.0,488.4993186662163,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.1,0.0,0.0,0.0,1.0,1.0,16316,66,4410,1631.6,1426.0203520442633,1631.6,0.0021014928817749,10,2033534.0444444444,BENIGN,Normal
32.0,6,115.3,594.5656611476526,0.1,0.0,0.0,0.2,1.0,0.0,0.0,10,0,1,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2110,66,791,211.0,305.6868404829433,211.0,0.0017595052719116,10,93444.44444444444,BENIGN,Normal
29.6,6,97.0,137.25535368343893,0.0,0.0,0.0,0.1,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,11554,66,2962,1155.4,1130.662264142372,1155.4,0.0073401927947998,10,1278397.1555555554,BENIGN,Normal
29.6,6,214.3,11683.298050139276,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,824,66,230,82.4,51.86135362676143,82.4,0.0016017913818359,10,2689.6000000000004,BENIGN,Normal
20.8,6,73.8,65.03301031087682,0.0,0.0,0.0,0.1,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,6616,60,2962,661.6,1002.4382718596138,661.6,0.0164722204208374,10,1004882.488888889,BENIGN,Normal
21.2,6,136.2,40.39342696147686,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1199,60,230,119.9,69.16718875304967,119.9,0.0335862159729003,10,4784.1,BENIGN,Normal
25.6,6,116.9,45.54436996634912,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,738,60,156,73.8,28.98965332666122,73.8,0.0219885110855102,10,840.4,BENIGN,Normal
46.0,6,93.5,15386.294937637564,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9176,94,2858,917.6,962.7635223667336,917.6,6.508827209472656e-05,10,926913.6,BENIGN,Normal
32.0,6,231.0,7558.666426383132,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0001322984695434,10,0.0,BENIGN,Normal
32.0,6,64.0,20702.38894373149,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,4.839897155761719e-05,10,0.0,BENIGN,Normal
32.0,6,64.0,5238.29649057075,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,18036,1514,2962,1803.6,610.5304069231752,1803.6,0.0003055095672607,10,372747.37777777785,BENIGN,Normal
24.8,6,111.9,45.227799386007575,0.0,0.0,0.0,0.1,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,886,60,214,88.6,52.67130781238175,88.6,0.0222118854522705,10,2774.2666666666664,BENIGN,Normal
26.4,6,143.9,132.6593520594868,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,5736,60,1514,573.6,654.8850959434707,573.6,0.0075988054275512,10,428874.48888888885,BENIGN,Normal
31.2,6,92.8,105.50646475826332,0.1,0.2,0.0,0.3,0.9,0.0,0.0,9,2,1,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,745,60,123,74.5,17.82788078637877,74.5,0.0103707075119018,10,317.8333333333333,BENIGN,Normal
32.0,6,64.0,521.6471612461911,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,1514,2962,1948.4,699.4504509494102,1948.4,0.0019986867904663,10,489230.93333333335,BENIGN,Normal
32.0,6,64.0,6377.229740003041,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23843,1514,7306,2384.3,1830.8066255069104,2384.3,0.0002224206924438,10,3351852.8999999994,BENIGN,Normal
32.0,6,80.3,760.6231071940229,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,1514,1224.4,610.5304069231752,1224.4,0.0019266128540039,10,372747.37777777785,BENIGN,Normal
32.0,6,64.0,674.1303159857276,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,1514,2962,1948.4,699.4504509494102,1948.4,0.0014990806579589,10,489230.93333333335,BENIGN,Normal
20.0,6,79.2,302.0396641366497,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,4136,60,1514,413.6,597.5970771905321,413.6,0.0036953210830688,10,357122.2666666667,BENIGN,Normal
24.8,6,110.8,60.020406031370335,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,3957,60,2962,395.7,903.556190222218,395.7,0.0215594053268432,10,816413.788888889,BENIGN,Normal
32.0,6,97.6,815.1877478037783,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12244,66,1514,1224.4,610.5304069231752,1224.4,0.0012903928756713,10,372747.3777777779,BENIGN,Normal
10.4,17,95.9,483.6326318823869,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,896,60,156,89.6,28.265408777042893,89.6,0.0039719820022583,10,798.9333333333334,BENIGN,Normal
32.0,6,173.3,111.71940591105712,0.0,0.0,0.0,0.4,1.0,0.0,0.0,10,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1319,66,573,131.9,157.91801670487126,131.9,0.0096067905426025,10,24938.1,BENIGN,Normal
20.0,6,82.7,180.4172437822073,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,6155,60,1514,615.5,678.4680865335115,615.5,0.0056724071502685,10,460318.9444444445,BENIGN,Normal
32.0,6,79.1,1556.6168120244945,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,66,2962,1514.0,965.3333333333334,1514.0,0.000782299041748,10,931868.4444444444,BENIGN,Normal
23.2,6,115.6,196.9397203414501,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.2,0.0,1.0,1.0,1075,66,176,107.5,45.712264340230526,107.5,0.0051830053329467,10,2089.611111111112,BENIGN,Normal
32.8,6,164.2,158.65939877212426,0.0,0.1,0.0,0.2,0.9,0.0,0.0,9,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1275,66,583,127.5,162.49119634272157,127.5,0.0083106040954589,10,26403.38888888889,BENIGN,Normal
8.0,17,102.2,71.11713978574844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,908,60,214,90.8,64.93210128879072,90.8,0.0161584138870239,10,4216.177777777778,BENIGN,Normal
32.0,6,64.0,397.80568306840166,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14177,551,1514,1417.7,304.5273386742149,1417.7,0.0028950929641723,10,92736.89999999998,BENIGN,Normal
32.0,6,151.0,9552.047369619677,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,15140,66,4410,1514.0,1805.973298682889,1514.0,0.0001144886016845,10,3261539.5555555555,BENIGN,Normal
32.0,6,232.0,1228.524061978267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.0008662939071655,10,0.0,BENIGN,Normal
28.8,6,93.4,261.9246381155782,0.0,0.2,0.0,0.1,0.7,0.0,0.0,7,2,0,0,0.1,0.7,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,8591,66,1999,859.1,806.3338776352027,859.1,0.0038323879241943,10,650174.3222222221,BENIGN,Normal
32.0,6,247.0,7363.595505617977,0.0,0.0,0.0,0.7,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19224,1494,2922,1922.4,689.7895331186173,1922.4,0.0001612901687622,10,475809.6,BENIGN,Normal
26.0,6,131.0,183.08302741681325,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,720,60,156,72.0,29.66479394838265,72.0,0.005462098121643,10,880.0,BENIGN,Normal
32.0,6,64.0,1694.94221288289,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,1514,4410,1948.4,977.3255115648806,1948.4,0.0005903005599975,10,955165.1555555556,BENIGN,Normal
24.0,6,169.2,64.58906377284283,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1108,60,225,110.8,65.40438313548515,110.8,0.0207699060440063,10,4277.733333333334,BENIGN,Normal
32.0,6,114.4,84.2908446359418,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14396,66,5858,1439.6,1814.7423569813488,1439.6,0.0119452953338623,10,3293289.8222222216,BENIGN,Normal
32.0,6,97.6,544.1918156576796,0.1,0.0,0.0,0.1,1.0,0.0,0.0,10,0,1,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9438,66,1514,943.8,736.5833738733631,943.8,0.0024950981140136,10,542555.0666666667,BENIGN,Normal
27.2,6,116.6,80.37297716798727,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1500,66,553,150.0,154.10818710676384,150.0,0.0138313055038452,10,23749.33333333333,BENIGN,Normal
32.0,6,147.5,1765.2051681326543,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6542,66,1514,654.2,740.5046027315879,654.2,0.0006687879562377,10,548347.0666666668,BENIGN,Normal
29.6,6,214.3,2020.183026683364,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,676,66,82,67.6,5.059644256269406,67.6,0.001322603225708,10,25.599999999999994,BENIGN,Normal
32.0,6,214.3,1863.555338339184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2088,66,1494,208.8,451.5732498720446,208.8,0.0005498170852661,10,203918.4,BENIGN,Normal
28.0,6,69.2,57.858294697259176,0.0,0.1,0.0,0.3,0.7,0.0,0.0,7,1,0,0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1131,66,317,113.1,80.08391432324804,113.1,0.0200453996658325,10,6413.4333333333325,BENIGN,Normal
